CardID,SetNum,SetName,Rarity,RarityCode,CardNumber,Title,Kind,Culture,Twilight,CardType,GameText,WikiID
11C203,11,11 - Shadows,Common,C,203,Swarming Uruk,Shadow,Uruk-hai,3,Minion,"Damage +1. While you can spot another minion assigned to a skirmish, this minion cannot take wounds.",LOTR-EN11S203.0
11C101,11,11 - Shadows,Common,C,101,Swarthy Bree-lander,Shadow,Men,3,Minion,"At the start of the maneuver phase, you may remove to transfer a condition borne by a character to another eligible bearer.",LOTR-EN11S101.0
15C93,15,15 - The Hunters,Common,C,93,Swarthy Hillman,Shadow,Men,2,Minion,"While you control a site, this minion is an archer.",LOTR-EN15S093.0
15U52,15,15 - The Hunters,Uncommon,U,52,Swear By the Precious,Free Peoples,Gollum,2,Event,Spot Frodo and Sméagol to discard a minion. That minion’s owner may make each minion strength –2 until the end of the turn to prevent that.,LOTR-EN15S052.0
7C75,7,7 - Return of the King,Common,C,75,Sweeter Meats,Shadow,Gollum,0,Event,"If a minion is about to take a wound, spot Gollum to prevent that wound.",LOTR-EN07S075.0
8C48,8,8 - Siege of Gondor,Common,C,48,Swept Away,Free Peoples,Gondor,0,Condition,"Each time the fellowship moves, add a threat or discard this condition. While you have initiative, exhausted Wraiths cannot take wounds.",LOTR-EN08S048.0
7C253,7,7 - Return of the King,Common,C,253,Swift Steed,Free Peoples,Rohan,2,Possession,"Bearer must be a Man. While at a plains site, bearer takes no more than 1 wound during each skirmish. At the start of each skirmish involving bearer, each minion skirmishing bearer must exert.",LOTR-EN07S253.0
15U142,15,15 - The Hunters,Uncommon,U,142,Swift Stroke,Free Peoples,Rohan,1,Event,Spot your Man bearing a possession to discard all possessions from one character.,LOTR-EN15S142.0
4C321,4,4 - The Two Towers,Common,C,321,Swiftly and Softly,Free Peoples,Shire,1,Event,"Stealth. Skirmish: At sites 1 to 5, cancel a skirmish involving a Hobbit. At any other site, prevent a Hobbit from taking more than 1 wound.",LOTR-EN04S321.0
4R84,4,4 - The Two Towers,Rare,R,84,Sword-wall,Free Peoples,Elven,2,Event,Skirmish or Regroup: Spot 3 Elf companions to liberate a site or exert a minion.,LOTR-EN04S084.0
11R158,11,11 - Shadows,Rare,R,158,Sword Rack,Free Peoples,Rohan,1,Condition,"Response: If a possession is discarded from play and no more than one possession is stacked here, stack it here. Fellowship: Add to play a possession stacked here as if from hand.",LOTR-EN11S158.0
11RF13,11,11 - Shadows,RF,RF,13,Sword Rack,Free Peoples,Rohan,1,Condition,"Response: If a possession is discarded from play and no more than one possession is stacked here, stack it here. Fellowship: Add to play a possession stacked here as if from hand.",LOTR-EN11A013.0
6R85,6,6 - Ents of Fangorn,Rare,R,85,Sword of Dol Guldur,Shadow,Ringwraith,2,Possession,"Bearer must be a Nazgûl. While bearer is Úlairë Toldëa, each time he wins a skirmish the Free Peoples player must discard a possession or condition.",LOTR-EN06S085.0
4C134,4,4 - The Two Towers,Common,C,134,Sword of Gondor,Free Peoples,Gondor,1,Possession,"Bearer must be a Man. While skirmishing a Man or a roaming minion, bearer is damage +1.",LOTR-EN04S134.0
1U225,1,1 - The Fellowship of the Ring,Uncommon,U,225,Sword of Minas Morgul,Shadow,Ringwraith,2,Possession,Bearer must be Úlairë Lemenya. He is damage +1. Skirmish: Exert Úlairë Lemenya to discard a possession borne by a character he is skirmishing.,LOTR-EN01S225.0
4C291,4,4 - The Two Towers,Common,C,291,Sword of Rohan,Free Peoples,Rohan,1,Possession,"Bearer must be a Man. While bearer is skirmishing an Uruk-hai, bearer is damage +1.",LOTR-EN04S291.0
15C25,15,15 - The Hunters,Common,C,25,Sword of the Fallen,Free Peoples,Elven,2,Possession,Bearer must be an Elf. Each minion skirmishing bearer is strength -1 for each wound on that minion. Skirmish: Exert bearer to exert a minion skirmishing bearer.,LOTR-EN15S025.0
1C116,1,1 - The Fellowship of the Ring,Common,C,116,Swordarm of the White Tower,Free Peoples,Gondor,0,Event,Skirmish: Make a companion strength +2 (or +4 if he is defender +1).,LOTR-EN01S116.0
1C117,1,1 - The Fellowship of the Ring,Common,C,117,Swordsman of the Northern Kingdom,Free Peoples,Gondor,0,Event,Skirmish: Make a ranger strength +2 (or +4 when skirmishing a roaming minion).,LOTR-EN01S117.0
11S174,11,11 - Shadows,Starter,S,174,Sworn Companion,Free Peoples,Shire,1,Event,Make a Hobbit strength +1 for each companion who has resistance 7 or more.,LOTR-EN11S174.0
5C40,5,5 - Battle of Helm's Deep,Common,C,40,Take Cover,Free Peoples,Gondor,0,Event,Fellowship: Exert a knight to play a fortification from your discard pile.,LOTR-EN05S040.0
30S31,30,30 - The Hobbit Draft Game: Main Deck,Starter,S,31,Take Up Arms. Fight!,Free Peoples,Gandalf,1,Event,Spell. Spot Gandalf to make a minion strength -3.,HDG-EN30S031.0
13R26,13,13 - Bloodlines,Rare,R,26,Take Up the Bow,Free Peoples,Elven,6,Condition,"Toil 2. (For each character you exert when playing this, its twilight cost is –2.) Archery: Discard this from play and spot 3 Elf archers to discard a minion from play. Each of those archers loses archer and cannot gain archer.",LOTR-EN13S026.0
12U24,12,12 - Black Rider,Uncommon,U,24,Taking the High Ground,Free Peoples,Elven,2,Condition,"Toil 1. (For each character you exert when playing this, its twilight cost is –1.) Archery: Discard an character from hand to make the fellowship archery total +1. Each time the fellowship moves from an underground site, return your Elf to your hand.",LOTR-EN12S024.0
7C124,7,7 - Return of the King,Common,C,124,Targon,Free Peoples,Gondor,2,Companion,"Ranger. Skirmish: If you have initiative, discard 2 cards from hand to wound a Man Targon is skirmishing.",LOTR-EN07S124.0
4C102,4,4 - The Two Towers,Common,C,102,Task Was Not Done,Free Peoples,Gandalf,3,Event,Spell. Regroup: Exert Gandalf to discard up to 2 wounded minions.,LOTR-EN04S102.0
12U104,12,12 - Black Rider,Uncommon,U,104,Taunt,Shadow,Orc,1,Event,"Reveal the top 5 cards of your draw deck (or, if the fellowship is at a battleground site, the top 7 cards) to make an minion strength +1 for each card revealed.",LOTR-EN12S104.0
31HD10,31,31 - The Hobbit Draft Game: Shadow Packs,HD,HD,10,"Tauriel, Staunch Defender",Free Peoples,Elven,2,Ally,Archer. Maneuver: Exert Tauriel to return an Orc with strength 7 or less to its owner's hand.,HDG-EN31S010.0
5U13,5,5 - Battle of Helm's Deep,Uncommon,U,13,"Taurnil, Sharp-eyed Bowman",Free Peoples,Elven,2,Companion,"To play, spot an Elf. While Taurnil bears a ranged weapon, the twilight cost of each Shadow possession is +2, and he does not add to the fellowship archery total.",LOTR-EN05S013.0
18U75,18,18 - Treachery & Deceit,Uncommon,U,75,"Ted Sandyman, Chief's Men's Ally",Shadow,Men,1,Minion,Maneuver: Liberate a site you control to make each minion strength +2 until the regroup phase. Regroup: Exert Ted Sandyman to stack a Man in play on a possession.,LOTR-EN18S075.0
5U110,5,5 - Battle of Helm's Deep,Uncommon,U,110,Teeth of Mordor,Shadow,Sauron,1,Condition,Plays to your support area. Regroup: Spot a Orc and remove to stack that minion here. Shadow: Play a Orc stacked here as if played from hand.,LOTR-EN05S110.0
12U148,12,12 - Black Rider,Uncommon,U,148,Tempest of War,Shadow,Uruk-hai,0,Condition,"While you can spot an minion, each unbound companion is resistance –1 for each condition he or she bears. Skirmish: Spot an minion and a companion who has resistance 2 or less to discard from play all conditions in all players’ support areas.",LOTR-EN12S148.0
10C66,10,10 - Mount Doom,Common,C,66,Ten Times Outnumbered,Shadow,Ringwraith,1,Event,Make a Orc strength +2 for each wound on the Ring-bearer.,LOTR-EN10S066.0
7R50,7,7 - Return of the King,Rare,R,50,Terrible and Evil,Free Peoples,Gandalf,3,Event,"Spell. Exert Gandalf X times to wound a minion X times. If that minion is a Nazgûl, wound it again.",LOTR-EN07S050.0
3R103,3,3 - Realms of the Elf-lords,Rare,R,103,Terrible as the Dawn,Shadow,Sauron,0,Event,Maneuver: Spot a minion to wound Galadriel 3 times. The Free Peoples player may discard 2 Elves to prevent this.,LOTR-EN03S103.0
32HC53,32,32 - The Hobbit Draft Game: Supplementary Packs,HC,HC,53,Terrifying Legend,Shadow,File:Culture Smaug.svg Smaug,0,Condition,"Each time a companion is killed, you may discard a weapon (and exert each ally if you spot Smaug). Regroup: Discard a minion from play and remove [3] to discard a Man ally.",HDG-EN32S053.0
4C85,4,4 - The Two Towers,Common,C,85,"Thandronen, Veteran Protector",Free Peoples,Elven,2,Companion,"To play, spot an Elf. Regroup: Exert Thandronen to discard a minion stacked on a condition or stacked on a site.",LOTR-EN04S085.0
19P4,19,19 - Age's End,Promo,P,4,That's Two!,Free Peoples,Dwarven,2,Event,Spot Gimli and exert a fellowship companion to have each Shadow player discard one of his or her Shadow cards from play.,LOTR-EN19S004.0
5C14,5,5 - Battle of Helm's Deep,Common,C,14,That Is No Orc Horn,Free Peoples,Elven,2,Event,Regroup: Spot 3 Elf companions to heal a companion and liberate a site.,LOTR-EN05S014.0
12U185,12,12 - Black Rider,Uncommon,U,185,The Angle,None,Site,,Site,Forest. Shadow: Play a Nazgûl (or spot 6 companions and discard 2 cards from hand) to draw a card.,LOTR-EN12S185.0
31HE7,31,31 - The Hobbit Draft Game: Shadow Packs,HE,HE,7,"The Arkenstone, King's Jewel",Shadow,File:Culture Smaug.svg Smaug,2,Artifact,"Plays on Bilbo. At sites 7 to 9, wound bearer at the end of the maneuver phase. (If bearer is Bilbo, add a doubt instead.) Thorin gains this abilityÂ : 'ManeuverÂ : Add a doubt to transfer the Arkenstone to Thorin (or add 3 doubts to discard it).'",HDG-EN31S007.0
31HE48,31,31 - The Hobbit Draft Game: Shadow Packs,HE,HE,48,The Arkenstone,Free Peoples,Dwarven,2,Artifact,Fellowship: Add [1] to take a card stacked here in your hand. Regroup: Exert a [Dwarven] companion to stack a [Dwarven] event from your draw deck on the Arkenstone (limit once per phase).,HDG-EN31S048.0
11U28,11,11 - Shadows,Uncommon,U,28,The Art of Gandalf,Free Peoples,Gandalf,1,Possession,"To play, spot a Wizard. Regroup: Stack a spell from hand here. Fellowship: Discard a card from hand to take a card stacked here into hand.",LOTR-EN11S028.0
0P42,0,0 - Promotional,Promo,P,42,The Balrog's Sword,Shadow,Moria,1,Artifact,Bearer must be The Balrog. It is damage +1 This weapon may be borne in addition to 1 other hand weapon.,LOTR-EN00S042.0
2R50,2,2 - Mines of Moria,Rare,R,50,The Balrog's Sword,Shadow,Moria,1,Artifact,Bearer must be The Balrog. It is damage +1 This weapon may be borne in addition to 1 other hand weapon.,LOTR-EN02S050.0
19P18,19,19 - Age's End,Promo,P,18,"The Balrog, Demon of Might",Shadow,Moria,14,Minion,"Damage +2. Fierce. While at an underground site, skip the archery phase, the maneuver phase, and The Balrog cannot be assigned to skirmish companions of strength 6 or less.",LOTR-EN19S018.0
0P10,0,0 - Promotional,Promo,P,10,"The Balrog, Durin's Bane",Shadow,Moria,12,Minion,"Damage +1. Fierce. While you can spot The Balrog, discard all other minions. Skip the archery phase. Discard The Balrog if not underground.",LOTR-EN00S010.0
2C51,2,2 - Mines of Moria,Common,C,51,"The Balrog, Durin's Bane",Shadow,Moria,12,Minion,"Damage +1. Fierce. While you can spot The Balrog, discard all other minions. Skip the archery phase. Discard The Balrog if not underground.",LOTR-EN02S051.0
2R52,2,2 - Mines of Moria,Rare,R,52,"The Balrog, Flame of Udun",Shadow,Moria,14,Minion,"Damage +1. Fierce. To play, spot a Orc. Discard The Balrog if not underground. Shadow: Exert The Balrog and remove to play a Orc from your discard pile.",LOTR-EN02S052.0
0P30,0,0 - Promotional,Promo,P,30,"The Balrog, Terror of Flame and Shadow",Shadow,Moria,14,Minion,Damage +2. The twilight cost of The Balrog is –3 if you can spot a minion. The Balrog cannot be assigned to skirmish companions or allies of strength less than 6.,LOTR-EN00S030.0
6R76,6,6 - Ents of Fangorn,Rare,R,76,"The Balrog, Terror of Flame and Shadow",Shadow,Moria,14,Minion,Damage +2. The twilight cost of The Balrog is –3 if you can spot a minion. The Balrog cannot be assigned to skirmish companions or allies of strength less than 6.,LOTR-EN06S076.0
12O4,12,12 - Black Rider,O,O,4,"The Balrog, The Terror of Khazad-dum",Shadow,Moria,12,Minion,"Damage +1. While The Balrog is at an underground site, it is fierce and cannot take wounds or be exerted.",LOTR-EN12O004.0
12R79,12,12 - Black Rider,Rare,R,79,"The Balrog, The Terror of Khazad-dum",Shadow,Moria,12,Minion,"Damage +1. While The Balrog is at an underground site, it is fierce and cannot take wounds or be exerted.",LOTR-EN12S079.0
12RF8,12,12 - Black Rider,RF,RF,8,"The Balrog, The Terror of Khazad-dum",Shadow,Moria,12,Minion,"Damage +1. While The Balrog is at an underground site, it is fierce and cannot take wounds or be exerted.",LOTR-EN12A008.0
12R83,12,12 - Black Rider,Rare,R,83,The Beckoning Shadow,Shadow,Orc,0,Condition,"To play, exert an minion. If you can spot 5 burdens, and the Free Peoples player has no cards in his or her draw deck, the Ring-bearer is corrupted.",LOTR-EN12S083.0
7R32,7,7 - Return of the King,Rare,R,32,The Board Is Set,Free Peoples,Gandalf,0,Event,"Spell. If an event is played, exert Gandalf to make that opponent remove or cancel that event.",LOTR-EN07S032.0
12U186,12,12 - Black Rider,Uncommon,U,186,The Bridge of Khazad-dum,None,Site,,Site,Battleground. Underground. The Balrog is twilight cost –3.,LOTR-EN12S186.0
1C349,1,1 - The Fellowship of the Ring,Common,C,349,The Bridge of Khazad-dum,None,Site,,Site,Underground. Shadow: Play The Balrog from your draw deck or hand; The Balrog’s twilight cost is -6.,LOTR-EN01S349.0
1R100,1,1 - The Fellowship of the Ring,Rare,R,100,The Choice of Luthien,Free Peoples,Gondor,1,Condition,"Tale. Maneuver: Exert Aragorn to heal Arwen, or exert Arwen to heal Aragorn.",LOTR-EN01S100.0
1R35,1,1 - The Fellowship of the Ring,Rare,R,35,The Council of Elrond,Free Peoples,Elven,2,Event,Fellowship: Spot an Elf to play a tale from your draw deck.,LOTR-EN01S035.0
1U242,1,1 - The Fellowship of the Ring,Uncommon,U,242,The Dark Lord's Summons,Shadow,Sauron,1,Condition,"Search. To play, spot a Orc. Shadow: Remove to reveal the top card of your draw deck. If it is a card, take it into hand. Otherwise, discard it and one other card from hand.",LOTR-EN01S242.0
3C87,3,3 - Realms of the Elf-lords,Common,C,87,The Dark Lord Advances,Shadow,Sauron,2,Event,"Regroup: Exert a minion to reveal a card at random from the Free Peoples player’s hand. That player must discard X cards from hand, where X is the twilight cost of the card revealed.",LOTR-EN03S087.0
7R56,7,7 - Return of the King,Rare,R,56,The Dead City,Free Peoples,Gollum,3,Condition,"Stealth. Bearer must be Sméagol. If Sméagol is about to be killed in a skirmish, he is discarded instead.",LOTR-EN07S056.0
8U117,8,8 - Siege of Gondor,Uncommon,U,117,The Dimholt,None,Site,,Site,Sanctuary. Underground. Fellowship: Add 3 threats to play an enduring companion from your draw deck.,LOTR-EN08S117.0
31HH14,31,31 - The Hobbit Draft Game: Shadow Packs,HH,HH,14,The Eagles Are Coming,Free Peoples,Gandalf,3,Event,Spell. Exert Gandalf to play a [Gandalf] follower from your draw deck or discard pile. You may attach a [Gandalf] follower from your support area to a companion (without paying the aid cost).,HDG-EN31S014.0
1R169,1,1 - The Fellowship of the Ring,Rare,R,169,The End Comes,Shadow,Moria,0,Event,Assignment: Spot 5 minions to make the Free Peoples player assign the Ring-bearer to a skirmish.,LOTR-EN01S169.0
31HD11,31,31 - The Hobbit Draft Game: Shadow Packs,HD,HD,11,The Evil Becomes Stronger,Free Peoples,Elven,2,Event,"Spot an [Elven] archer ally to exert a minion. Until the regroup phase, that ally is strength +2 and participates in archery fire and skirmishes.",HDG-EN31S011.0
2U87,2,2 - Mines of Moria,Uncommon,U,87,The Eye of Sauron,Shadow,Sauron,1,Event,Shadow: Exert a Orc and spot X burdens to draw X cards (limit 5).,LOTR-EN02S087.0
